,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),cloud_cover_code,season_code,location_code,weather_code
6380,36.0,31,2.5,5.0,1015.88,11,8.5,0,3,1,3
8722,30.0,61,7.0,8.0,1010.54,5,8.5,3,1,1,3
12328,16.0,53,5.5,95.0,999.71,2,13.0,1,1,0,2
2878,2.0,91,25.0,91.0,989.58,13,0.5,3,3,2,2
10820,29.0,98,13.0,96.0,1012.21,1,2.5,3,0,0,1
1685,42.0,33,2.0,14.0,1015.7,5,9.0,0,0,1,3
11186,-3.0,105,28.5,100.0,997.92,7,0.0,2,3,1,2
10436,-8.0,85,11.5,80.0,992.47,0,2.0,2,3,1,2
12457,29.0,62,10.0,97.0,1005.08,1,3.5,2,3,2,1
10582,29.0,45,8.0,4.0,1028.04,11,7.0,0,3,2,3
2181,26.0,85,7.5,62.0,992.74,3,1.0,3,3,2,1
8042,37.0,63,3.5,45.0,965.15,10,0.5,1,0,1,1
10396,34.0,63,20.0,72.0,991.86,1,3.0,2,2,1,1
10195,12.0,61,6.0,69.0,1014.34,0,2.5,2,0,0,1
6834,8.0,54,10.5,86.0,1198.41,9,11.5,2,0,1,3
2560,30.0,54,7.5,15.0,1011.24,1,7.0,2,1,0,0
1871,11.0,65,9.5,92.0,1012.44,1,2.5,2,2,1,1
11645,17.0,30,15.0,70.0,1192.79,5,5.5,2,0,1,0
11762,35.0,59,10.0,14.0,1013.84,7,9.0,0,1,2,3
11207,23.0,95,9.5,65.0,1014.44,1,1.5,2,3,1,1
12485,16.0,85,9.5,65.0,1014.99,2,2.0,2,2,2,1
5523,28.0,24,2.0,17.0,1015.12,8,10.0,0,3,1,3
2752,0.0,92,4.5,69.0,999.88,0,4.5,2,3,1,2
8911,20.0,68,4.5,91.0,833.02,1,19.0,3,1,2,3
7719,-20.0,31,9.5,27.0,1170.15,9,3.5,2,3,2,2
8247,-5.0,63,12.0,55.0,987.41,0,2.0,2,3,2,2
4414,-12.0,100,18.0,103.0,987.88,4,1.0,2,3,2,2
8699,22.0,51,4.5,31.0,1002.13,3,6.0,2,1,1,0
12059,28.0,72,8.0,75.0,1017.73,1,4.0,3,1,1,1
6836,-6.0,67,4.5,70.0,994.95,1,3.5,2,3,2,2
9816,34.0,65,5.0,21.0,1017.51,2,5.0,2,2,1,0
1448,30.0,76,8.0,44.0,1019.75,4,5.5,3,0,0,0
4149,26.0,37,0.5,13.0,1018.5,6,7.5,0,3,1,3
11788,28.0,29,1.5,11.0,1023.83,6,8.0,0,2,2,3
9542,-4.0,68,14.0,55.0,985.22,1,1.0,2,3,2,2
7910,34.0,97,2.0,97.0,1006.49,6,3.5,3,3,2,0
5084,-2.0,84,0.5,86.0,994.85,0,4.0,2,3,1,2
10728,12.0,51,0.0,42.0,1017.84,1,8.5,3,2,2,0
3344,23.0,89,17.5,95.0,1017.57,5,0.5,3,0,1,1
9262,31.0,85,9.0,83.0,1001.15,0,4.0,2,2,1,1
12602,19.0,77,3.0,24.0,1006.27,1,7.5,2,1,1,0
8294,37.0,21,4.5,18.0,1024.92,6,7.5,0,2,0,3
4707,22.0,71,10.5,35.0,1013.12,1,8.5,3,1,1,0
2855,31.0,64,9.0,52.0,1004.08,2,4.0,3,0,1,1
8667,15.0,60,3.0,39.0,1019.44,2,8.5,2,3,1,0
10738,33.0,90,10.5,108.0,1008.59,5,7.5,2,3,1,0
3225,29.0,52,12.5,47.0,919.28,7,3.0,1,0,1,3
3794,-8.0,93,12.5,75.0,991.59,1,2.5,2,3,2,2
3816,21.0,52,10.0,18.0,1026.69,9,9.0,0,2,1,3
3524,48.0,33,6.5,55.0,927.67,5,1.0,2,3,0,3
6348,40.0,59,10.0,17.0,1025.55,8,10.0,0,1,0,3
12036,25.0,97,14.5,97.0,1022.72,5,9.5,0,3,2,3
7896,30.0,61,14.0,33.0,1001.84,3,7.5,3,0,2,0
7350,32.0,44,5.0,8.0,1028.65,9,5.5,0,0,1,3
4673,-1.0,94,12.0,92.0,983.0,1,3.5,2,3,2,2
4926,21.0,68,17.5,64.0,1002.0,1,3.0,3,1,2,1
10497,-3.0,63,14.0,62.0,982.54,1,2.5,2,3,1,2
12153,-20.0,59,12.5,64.0,1143.28,13,2.5,1,1,0,0
8697,25.0,57,6.5,75.0,1099.22,7,15.5,3,0,2,1
3725,12.0,61,11.0,30.0,1015.88,4,5.5,2,3,1,0
11370,44.0,20,9.5,9.0,1018.22,7,8.0,0,2,2,3
2281,31.0,90,5.5,91.0,1009.61,3,2.0,2,2,2,1
10060,20.0,54,2.5,12.0,1009.63,3,5.5,2,0,0,0
6277,-5.0,67,5.5,69.0,980.61,0,2.5,2,3,1,2
465,32.0,78,6.5,31.0,968.75,1,5.0,2,1,1,3
12560,15.0,74,18.0,90.0,1006.95,2,5.0,3,3,2,1
7625,43.0,38,7.5,19.0,1011.58,9,7.0,0,0,2,3
9591,28.0,75,10.0,48.0,1006.67,2,6.5,3,1,2,0
10844,42.0,74,29.5,101.0,1016.15,7,8.0,2,3,0,0
10051,-1.0,68,10.0,50.0,991.82,1,1.5,2,3,1,2
11141,15.0,67,11.5,29.0,1006.02,1,7.0,3,3,1,0
5825,15.0,108,13.5,78.0,1027.5,1,3.5,3,0,1,3
685,-10.0,68,3.0,70.0,987.09,0,3.5,2,3,1,2
6224,-5.0,78,10.0,85.0,985.92,8,2.0,3,3,1,2
2257,-7.0,89,6.0,76.0,998.16,0,1.5,2,3,1,2
5317,41.0,66,5.5,14.0,1026.75,10,9.5,3,0,1,3
8603,33.0,65,7.0,77.0,993.76,0,3.0,2,0,2,1
9613,38.0,39,9.5,11.0,1021.81,11,9.0,0,2,0,3
1522,22.0,86,5.5,94.0,999.78,3,1.0,2,0,2,1
2608,16.0,55,12.5,12.0,1003.41,1,8.0,2,2,2,0
10029,-5.0,86,17.0,75.0,992.52,1,2.0,2,3,1,2
2797,18.0,102,15.0,70.0,1006.23,10,0.5,3,3,1,1
990,-7.0,87,7.0,80.0,994.48,0,3.5,3,3,1,2
1478,35.0,25,1.5,94.0,800.23,4,5.0,1,1,0,2
1255,-2.0,95,18.5,50.0,994.53,0,4.0,2,3,1,2
11404,28.0,97,10.0,59.0,1005.44,2,2.5,3,3,2,1
5329,27.0,55,9.5,5.0,1011.04,8,7.0,0,3,0,3
5400,13.0,54,3.0,20.0,1015.07,4,7.0,3,0,0,0
9123,-2.0,87,11.0,67.0,985.04,0,3.0,3,3,2,2
5341,10.0,73,9.0,16.0,1012.46,2,8.5,2,2,0,0
3958,32.0,66,6.0,92.0,1010.21,2,1.5,3,1,1,1
7290,24.0,70,14.0,50.0,994.7,3,3.0,2,0,1,1
13094,31.0,65,1.0,30.0,1018.25,3,6.5,2,0,0,0
10108,29.0,76,4.0,92.0,1023.19,5,9.5,0,0,0,3
3581,43.0,29,3.5,17.0,1029.17,5,5.0,0,1,1,3
445,0.0,78,19.5,85.0,998.09,0,2.0,2,3,2,2
1118,20.0,70,10.0,31.0,1001.78,1,7.0,2,3,0,0
12020,18.0,57,4.0,34.0,1018.91,1,7.0,3,3,1,0
1921,31.0,42,5.5,12.0,1017.8,6,5.5,3,3,1,3
7076,50.0,99,9.0,77.0,1015.87,9,4.5,3,0,1,3
12677,19.0,70,11.0,19.0,1008.18,2,6.5,3,3,1,0
2048,32.0,78,6.0,62.0,1005.93,0,1.0,3,0,0,1
2749,42.0,23,9.5,11.0,1017.11,7,9.5,3,1,2,3
7912,40.0,35,8.0,3.0,1019.72,11,6.5,0,1,1,3
6987,22.0,67,14.0,24.0,1008.14,2,8.5,3,0,1,0
8528,-24.0,79,14.5,108.0,990.35,3,2.0,3,3,1,2
12481,20.0,78,9.0,92.0,1008.08,10,5.5,3,2,2,0
5751,23.0,56,0.5,25.0,1002.33,1,5.5,2,2,1,0
9893,39.0,88,19.5,85.0,1018.33,5,6.5,0,2,0,3
3355,30.0,108,9.5,101.0,1005.81,8,5.5,3,3,1,0
3759,28.0,83,5.5,96.0,999.93,3,2.0,2,2,0,1
9100,13.0,68,0.0,18.0,1005.92,2,8.0,2,0,1,0
6169,51.0,82,25.5,88.0,1009.75,10,2.5,2,2,2,0
436,20.0,78,12.5,89.0,1016.65,13,8.5,0,0,2,3
11630,-2.0,85,12.5,92.0,997.31,1,4.5,2,3,2,2
6566,14.0,82,9.5,71.0,992.51,0,3.5,3,2,2,1
329,42.0,28,8.0,1.0,1019.49,9,6.5,3,1,2,3
8379,-11.0,72,4.5,68.0,853.03,14,19.0,1,0,2,3
2411,-4.0,51,9.5,56.0,1125.65,13,14.0,2,3,2,0
473,17.0,65,15.0,60.0,1001.27,3,4.0,3,0,2,1
2661,36.0,46,0.5,18.0,1015.45,5,9.0,0,3,2,3
9090,23.0,63,19.0,99.0,1003.22,2,4.0,2,3,0,1
3821,20.0,61,16.5,94.0,1001.79,0,2.5,3,0,0,1
12896,21.0,68,13.0,40.0,1010.73,3,5.5,2,0,0,0
9750,11.0,61,6.0,42.0,1014.07,4,6.0,3,0,0,0
2681,41.0,49,3.5,16.0,1011.05,5,5.5,3,3,2,3
9280,48.0,74,15.0,72.0,925.56,4,2.5,2,1,2,1
6993,-10.0,87,12.0,73.0,990.13,0,3.0,3,3,1,2
931,-19.0,59,4.0,11.0,1022.41,1,19.0,2,0,2,2
10625,-8.0,82,20.0,67.0,998.81,0,3.5,3,3,1,2
8038,22.0,32,6.5,12.0,1022.61,8,6.0,0,0,1,3
5294,4.0,66,5.0,50.0,987.06,1,3.0,2,3,1,2
871,28.0,37,7.0,16.0,1021.88,6,5.0,3,1,2,3
7942,-9.0,75,0.0,72.0,980.84,1,4.5,3,3,1,2
10299,30.0,49,1.5,3.0,1028.18,5,8.0,0,2,2,3
11744,20.0,73,14.0,86.0,1021.1,12,7.5,0,0,1,3
1511,20.0,69,17.0,87.0,1007.12,3,2.5,2,3,2,1
10186,26.0,49,8.5,79.0,898.82,13,5.0,1,3,0,0
12007,30.0,62,11.5,36.0,1019.97,3,5.5,2,2,2,0
13065,97.0,95,7.5,79.0,1029.3,9,4.0,0,3,2,3
3268,-1.0,94,3.5,60.0,986.81,1,3.5,2,3,2,2
2219,20.0,27,8.0,15.0,1015.11,11,9.0,0,1,2,3
7447,0.0,84,34.0,94.0,982.12,10,3.0,2,3,1,2
1072,33.0,30,4.5,10.0,1025.84,5,5.5,0,3,2,3
595,4.0,75,10.5,69.0,926.46,12,1.5,1,1,2,1
3178,40.0,96,11.5,95.0,1005.06,10,7.0,3,1,1,0
3506,-10.0,86,19.5,79.0,991.64,0,2.0,3,3,2,2
9879,43.0,31,5.5,8.0,1023.36,8,5.5,3,2,2,3
2361,28.0,76,10.5,45.0,1006.61,4,6.0,2,3,1,0
2250,38.0,77,11.5,33.0,1129.16,3,1.0,3,3,0,3
10668,4.0,44,13.5,36.0,1103.75,2,4.5,1,0,1,1
9472,3.0,89,1.5,56.0,996.99,1,3.0,2,3,2,2
3922,26.0,24,3.5,10.0,1025.96,7,5.5,0,2,0,3
11215,23.0,66,7.5,35.0,1011.68,1,6.5,2,2,2,0
6992,22.0,63,10.0,19.0,1012.11,10,7.5,0,1,2,3
9712,22.0,46,9.0,14.0,1013.94,5,5.5,0,3,1,3
6587,18.0,65,9.5,83.0,1016.84,1,2.5,2,2,0,1
10140,80.0,107,19.0,70.0,1018.33,1,4.5,2,0,2,1
8654,-9.0,90,2.5,53.0,985.65,0,2.0,2,3,2,2
8044,28.0,44,5.0,16.0,1020.06,7,6.0,0,3,2,3
8963,13.0,96,6.5,71.0,1002.57,1,2.0,3,1,0,1
3776,39.0,52,2.0,8.0,1012.3,11,6.5,0,0,1,3
4099,40.0,68,6.5,18.0,1019.2,8,10.0,0,2,1,3
5061,5.0,105,12.5,88.0,980.92,1,3.5,2,3,2,2
5355,-17.0,85,31.0,70.0,999.91,6,2.5,2,3,1,2
7898,32.0,91,6.5,59.0,992.79,0,1.5,2,1,0,1
7313,18.0,68,6.5,68.0,1003.8,3,3.5,2,0,0,1
3499,28.0,92,19.5,78.0,1017.8,2,2.0,2,0,0,1
11007,35.0,24,10.5,74.0,1115.3,8,9.5,3,1,1,2
4836,11.0,93,23.5,92.0,1012.19,14,3.5,3,3,2,1
4791,11.0,71,9.0,86.0,1009.32,2,4.0,2,0,0,1
8976,26.0,96,7.0,75.0,999.4,3,2.5,3,0,1,1
5427,28.0,54,2.5,7.0,1014.29,10,5.5,0,2,1,3
598,22.0,57,5.0,2.0,1026.21,5,8.0,0,0,2,3
10706,-2.0,27,8.0,21.0,878.92,13,15.5,1,3,2,3
8187,-10.0,98,9.5,61.0,990.42,0,5.0,2,3,1,2
309,5.0,71,9.5,93.0,985.82,6,6.0,2,3,2,2
381,36.0,96,36.5,91.0,996.7,10,3.0,3,3,2,1
7043,31.0,49,5.5,8.0,1017.07,11,6.0,0,0,0,3
12645,-8.0,75,13.5,81.0,999.39,1,4.0,2,3,1,2
8219,37.0,34,6.5,13.0,1017.54,5,5.5,3,1,1,3
7714,24.0,72,0.5,64.0,902.39,1,3.0,1,1,0,1
9458,2.0,33,7.5,92.0,1123.36,5,8.0,1,2,0,3
3438,21.0,26,2.5,3.0,1011.68,8,5.0,0,2,2,3
3911,-4.0,68,17.5,73.0,982.14,1,3.5,2,3,1,2
5608,31.0,60,3.0,47.0,1012.14,4,6.5,3,2,2,0
11822,14.0,60,3.0,36.0,1006.91,1,6.0,3,3,1,0
5382,98.0,104,19.0,108.0,1016.45,3,7.0,0,2,0,3
774,21.0,101,11.5,77.0,1003.65,10,1.0,2,2,1,1
2047,31.0,63,2.0,21.0,1000.26,2,7.5,3,1,1,0
6284,3.0,74,3.5,65.0,981.58,1,3.5,2,3,1,2
38,-9.0,49,1.5,58.0,1132.2,8,16.5,3,1,2,2
3783,44.0,44,5.0,19.0,1028.29,8,9.5,0,1,2,3
6699,38.0,20,1.5,5.0,1020.81,8,6.0,3,2,2,3
1682,40.0,37,8.5,2.0,1025.95,11,5.5,0,1,2,3
1930,18.0,95,6.5,70.0,1001.9,3,4.0,2,0,0,1
8213,-11.0,81,35.5,78.0,988.72,8,4.0,3,3,2,2
11205,33.0,66,9.5,15.0,1028.75,9,9.5,3,1,0,3
8244,-3.0,86,12.5,77.0,995.03,0,4.0,2,3,1,2
4854,-3.0,60,9.5,93.0,998.23,0,1.5,3,3,2,2
3768,22.0,67,11.0,61.0,998.45,1,1.5,2,0,1,1
699,-3.0,96,3.0,91.0,994.14,8,2.5,3,3,2,2
5988,59.0,97,20.0,79.0,1002.62,3,2.0,2,2,0,1
9427,-13.0,100,22.0,81.0,993.51,3,2.5,3,3,1,2
6149,-9.0,64,13.5,89.0,997.55,1,3.0,2,3,1,2
4278,-16.0,86,12.5,109.0,998.47,12,1.0,2,3,2,2
5450,52.0,71,9.5,81.0,1008.58,3,3.0,3,3,2,0
12215,12.0,67,7.5,38.0,1017.41,1,8.0,3,1,2,0
981,33.0,99,16.5,89.0,1015.58,2,4.5,2,0,2,1
5931,1.0,73,2.5,93.0,999.23,1,2.5,2,3,2,2
7140,4.0,106,21.0,85.0,984.87,0,4.5,3,3,1,2
3151,30.0,74,15.0,87.0,1004.16,1,2.0,3,2,1,1
7097,68.0,75,1.0,106.0,1011.27,5,4.5,2,2,0,0
13089,33.0,99,12.0,105.0,1028.08,12,6.0,0,1,1,3
4192,14.0,60,14.5,24.0,1004.75,3,7.5,3,3,1,0
2070,25.0,88,13.0,91.0,1000.0,1,1.0,2,3,2,1
1803,15.0,72,0.5,44.0,1005.69,2,9.0,2,0,1,0
12950,21.0,60,9.0,74.0,1006.74,2,1.5,3,2,1,1
3248,20.0,68,7.0,16.0,1024.18,11,7.5,3,0,2,3
388,39.0,24,5.5,9.0,1025.3,9,7.0,3,3,0,3
10053,13.0,81,10.5,91.0,1018.22,1,5.0,3,2,0,1
2309,-4.0,97,13.5,77.0,987.36,0,3.5,2,3,2,2
7957,-8.0,79,14.0,90.0,998.03,0,4.5,2,3,2,2
3062,24.0,56,1.5,40.0,1018.87,2,7.5,2,0,1,0
10302,1.0,82,15.0,99.0,985.11,0,3.0,2,3,2,2
4311,24.0,87,10.5,80.0,993.22,2,3.5,2,3,0,1
11938,3.0,60,5.5,84.0,998.39,0,1.0,2,3,1,2
8965,2.0,69,1.0,50.0,997.8,1,4.0,3,3,1,2
7062,17.0,86,27.5,94.0,1019.99,14,6.5,2,1,1,1
2485,11.0,94,32.0,79.0,1016.52,11,5.0,2,1,2,1
36,11.0,90,25.5,76.0,996.17,0,1.0,3,3,2,1
9611,65.0,93,16.0,81.0,1025.75,5,3.0,0,1,0,3
6924,47.0,51,5.0,56.0,867.94,13,4.5,2,2,1,1
1271,23.0,78,6.5,53.0,996.5,3,1.0,3,2,1,1
4415,32.0,56,11.0,23.0,1000.65,4,6.5,3,1,0,0
12369,-6.0,84,7.0,90.0,982.84,0,2.0,2,3,2,2
661,3.0,96,3.0,68.0,984.04,1,4.0,2,3,1,2
1818,30.0,99,19.0,83.0,1001.66,11,7.5,3,0,2,0
5799,32.0,42,6.0,11.0,1027.6,9,9.5,3,3,0,3
8271,32.0,67,17.5,81.0,996.99,2,3.0,2,1,0,1
7589,29.0,71,10.5,45.0,1003.09,3,5.5,3,1,2,0
666,11.0,87,15.5,66.0,990.51,1,3.0,3,3,1,1
7565,30.0,75,11.5,29.0,1014.73,1,8.0,3,3,1,0
9954,25.0,30,9.0,8.0,1014.78,8,9.0,0,3,1,3
12944,26.0,99,18.0,81.0,993.31,2,3.0,2,1,1,1
1002,12.0,53,9.5,19.0,1003.07,1,9.0,3,0,1,0
9283,15.0,78,7.0,56.0,1001.16,1,4.0,3,0,2,1
2526,15.0,75,7.0,11.0,1009.42,4,8.5,3,3,1,0
12032,66.0,78,15.5,94.0,1028.15,14,0.5,0,1,1,3
9065,43.0,38,9.0,3.0,1019.92,6,10.0,3,0,0,3
6278,-2.0,90,8.5,59.0,999.51,1,4.0,2,3,1,2
3788,10.0,76,6.5,46.0,1016.95,3,7.5,2,0,1,0
8533,43.0,50,3.0,13.0,1014.67,6,6.5,3,0,2,3
10823,28.0,40,9.0,5.0,1024.52,6,9.5,3,3,1,3
6731,15.0,63,6.5,61.0,1015.01,3,1.0,2,3,2,1
3484,1.0,80,12.0,67.0,980.94,0,4.5,2,3,1,2
6936,-1.0,85,4.0,83.0,999.49,0,3.0,2,3,2,2
4235,23.0,36,5.5,3.0,1027.64,5,9.5,0,0,2,3
8484,22.0,59,1.5,46.0,1010.83,2,8.5,2,3,0,0
10120,10.0,73,12.0,82.0,1006.53,3,2.0,3,2,0,1
22,33.0,36,7.5,18.0,1014.29,8,9.5,0,2,2,3
320,11.0,82,14.5,96.0,1014.44,8,7.0,2,0,1,0
12259,21.0,40,10.0,15.0,1025.18,6,5.5,0,2,1,3
4871,-1.0,85,3.0,94.0,990.91,1,4.0,2,3,2,2
692,26.0,84,17.0,96.0,1015.9,5,13.5,0,1,2,3
9360,0.0,62,9.0,55.0,989.6,1,2.5,2,3,2,2
1842,24.0,96,15.0,96.0,1006.18,1,1.5,2,3,2,1
1684,1.0,96,13.5,81.0,982.25,0,3.0,2,3,1,2
6330,8.0,77,17.0,73.0,1014.85,8,3.0,2,2,0,1
3245,24.0,24,3.0,4.0,1014.49,10,7.5,0,2,1,3
12383,3.0,73,5.5,54.0,987.43,0,2.0,2,3,2,2
11999,20.0,69,11.0,81.0,994.22,2,3.0,2,1,2,1
2544,-19.0,54,1.5,22.0,1121.08,11,9.5,2,3,0,0
9738,12.0,66,9.0,48.0,1008.75,1,5.0,3,0,2,0
10122,33.0,55,3.0,41.0,1008.03,1,5.5,3,0,0,0
8492,30.0,26,6.0,6.0,1028.27,9,7.5,3,2,0,3
1436,27.0,53,13.0,29.0,1018.62,4,6.5,3,0,1,0
686,-13.0,48,7.5,34.0,1196.03,6,15.5,2,2,2,2
1559,18.0,51,7.0,38.0,1005.6,3,8.5,2,1,2,0
13069,23.0,84,15.0,94.0,1004.56,3,4.5,2,2,2,1
10064,-5.0,86,3.5,83.0,996.18,0,4.0,2,3,2,2
12268,12.0,63,14.5,46.0,1009.66,4,5.0,3,3,1,0
10279,33.0,53,7.5,36.0,1001.37,2,5.5,2,1,1,0
9089,11.0,69,2.5,42.0,1008.32,4,8.0,3,2,2,0
6705,30.0,106,7.0,102.0,1012.3,10,8.0,0,1,1,3
2221,21.0,69,2.5,7.0,1026.75,7,5.0,0,2,1,3
5335,63.0,70,21.0,109.0,1015.37,6,4.0,0,0,0,3
1955,-2.0,101,12.0,75.0,989.34,8,3.5,2,3,1,2
4271,4.0,96,16.0,98.0,998.78,14,3.5,2,3,2,2
3031,28.0,48,5.0,4.0,1026.54,10,8.5,3,2,2,3
3155,44.0,49,10.0,5.0,1010.38,10,10.0,3,1,2,3
13063,23.0,74,5.0,20.0,1015.39,2,8.0,3,0,1,0
12671,44.0,48,1.5,2.0,1017.09,5,9.0,3,0,1,3
1962,11.0,79,13.5,59.0,995.65,0,2.0,3,0,0,1
12467,3.0,89,19.0,67.0,995.64,0,5.0,2,3,1,2
3578,4.0,85,19.5,77.0,991.67,0,5.0,2,3,2,2
150,-5.0,68,0.5,96.0,992.19,1,1.5,2,3,2,2
11660,12.0,81,15.0,54.0,1003.56,0,2.0,2,0,0,1
135,2.0,77,6.5,75.0,998.0,0,3.0,3,3,2,2
4778,27.0,51,3.0,11.0,1025.78,7,7.0,0,0,0,3
539,19.0,91,6.5,68.0,1016.8,2,2.0,2,2,0,1
8958,39.0,45,6.0,5.0,1013.51,8,8.0,0,0,0,3
5099,-7.0,97,11.5,91.0,995.81,1,2.0,2,3,1,2
7733,15.0,81,14.0,72.0,996.8,1,2.5,2,0,1,1
518,31.0,95,5.5,79.0,994.38,3,4.5,2,0,0,1
6202,19.0,94,13.0,63.0,999.33,0,4.0,3,0,2,1
8291,24.0,39,4.5,4.0,1015.93,11,9.5,3,3,0,3
2284,24.0,52,4.5,13.0,1014.56,8,9.5,0,2,2,3
8432,39.0,41,1.5,10.0,1010.84,11,6.5,0,3,1,3
1447,-5.0,60,2.0,94.0,993.24,1,3.0,2,3,1,2
1554,19.0,45,2.5,35.0,1168.72,10,11.5,3,3,0,0
12276,76.0,101,14.5,105.0,995.59,2,3.0,2,2,0,1
4460,15.0,95,12.5,55.0,1000.88,2,2.0,2,0,1,1
5270,10.0,65,14.0,49.0,1015.78,3,8.5,3,1,1,0
7323,1.0,84,16.0,50.0,995.04,1,5.0,2,3,2,2
2466,-5.0,73,19.5,60.0,991.6,1,3.0,2,3,2,2
1539,34.0,60,11.5,42.0,1001.32,1,6.5,2,3,0,0
10138,-15.0,55,4.5,14.0,886.24,2,9.5,1,1,0,2
2464,47.0,38,0.5,40.0,910.97,6,19.0,3,0,0,0
3905,15.0,56,6.5,23.0,1012.0,3,7.5,3,0,1,0
9864,28.0,74,12.0,38.0,1010.8,3,8.0,3,2,2,0
10720,31.0,83,9.0,59.0,997.82,3,4.0,2,2,0,1
7383,18.0,89,6.5,92.0,1013.9,1,3.5,2,3,0,1
5792,-4.0,70,6.0,72.0,982.54,0,4.5,2,3,1,2
970,0.0,86,19.5,53.0,988.5,0,4.0,2,3,1,2
9925,38.0,23,9.5,2.0,1025.88,6,6.0,3,3,0,3
7053,58.0,102,12.5,106.0,1011.68,9,2.5,0,3,1,3
4655,33.0,79,19.0,82.0,1004.04,1,4.0,2,1,0,1
5705,1.0,99,2.5,98.0,983.39,0,2.5,3,3,1,2
7188,38.0,20,8.0,0.0,1014.75,8,9.5,0,0,1,3
9702,0.0,77,1.5,98.0,986.08,0,3.5,3,3,1,2
11320,34.0,78,14.5,94.0,1014.43,3,4.5,2,2,2,1
8,3.0,83,6.0,66.0,999.44,0,1.0,2,3,2,2
2287,10.0,66,8.5,27.0,1005.36,4,5.5,3,2,1,0
9821,20.0,61,1.5,3.0,1013.44,8,7.0,3,3,1,3
10403,34.0,93,34.0,91.0,1014.02,13,2.0,2,3,2,1
8568,0.0,108,36.5,108.0,989.62,4,0.5,3,3,1,2
206,49.0,64,4.0,61.0,1130.72,14,0.0,1,3,0,0
4550,16.0,69,8.5,28.0,1013.18,3,9.0,3,3,0,0
11329,35.0,21,2.0,9.0,1012.95,7,7.5,0,2,1,3
705,38.0,22,5.0,7.0,1016.55,8,9.0,0,0,1,3
7423,36.0,26,7.5,11.0,1029.54,8,6.5,0,3,2,3
3871,-10.0,68,8.0,85.0,995.14,1,3.0,2,3,1,2
3633,35.0,57,4.0,5.0,1011.76,11,5.0,3,3,0,3
5385,19.0,78,19.0,71.0,1016.53,1,1.5,2,1,1,1
9831,0.0,72,14.5,85.0,985.71,14,4.5,2,3,1,2
2876,0.0,63,3.5,87.0,996.26,0,1.5,2,3,1,2
1768,-9.0,98,2.5,61.0,994.1,1,2.0,3,3,1,2
3534,23.0,21,9.5,12.0,1015.87,6,7.0,3,2,0,3
10784,22.0,90,13.0,93.0,996.01,2,3.5,2,0,2,1
5219,16.0,58,9.5,13.0,1003.09,2,8.5,3,0,0,0
11451,71.0,72,33.5,109.0,1003.88,12,4.5,3,2,2,1
44,21.0,43,10.0,11.0,1019.41,11,6.0,0,1,2,3
490,-3.0,91,19.5,51.0,985.77,0,2.5,2,3,1,2
3441,-10.0,95,18.5,58.0,984.49,0,3.0,2,3,1,2
7194,44.0,45,2.5,9.0,1020.44,7,5.5,0,0,2,3
9188,25.0,98,15.5,61.0,1015.99,0,4.5,2,2,2,1
5103,30.0,37,7.5,1.0,1011.99,9,9.5,0,1,2,3
8827,-4.0,51,1.5,40.0,1136.61,4,4.0,2,3,0,0
6981,17.0,97,10.0,75.0,995.04,8,3.5,2,3,2,1
1526,28.0,60,5.5,28.0,1000.63,1,9.0,2,2,2,0
8751,30.0,48,0.5,16.0,1021.4,9,10.0,3,3,0,3
2027,4.0,94,11.5,60.0,993.01,1,4.0,2,3,1,2
12107,27.0,56,1.5,15.0,1014.49,3,7.0,3,3,0,0
4164,15.0,101,28.5,93.0,1004.01,0,4.5,2,3,0,1
10460,-12.0,71,17.0,107.0,996.07,8,2.5,3,3,2,2
2665,44.0,60,2.0,16.0,1014.04,5,10.0,3,3,0,3
2612,-4.0,69,14.5,52.0,982.79,0,4.5,3,3,2,2
1337,20.0,23,9.5,58.0,997.17,0,3.0,3,3,0,2
1583,-4.0,97,18.5,86.0,985.92,0,1.0,2,3,2,2
6954,29.0,51,3.5,11.0,1020.29,11,6.0,0,1,2,3
3856,19.0,68,13.5,22.0,1145.75,0,8.5,2,0,0,1
3965,24.0,70,3.0,39.0,1001.02,3,8.0,3,0,1,0
12178,-8.0,20,13.5,41.0,1025.26,3,8.5,3,3,0,0
11454,1.0,99,11.5,60.0,982.23,1,1.0,2,3,2,2
3262,25.0,59,1.0,8.0,1029.79,11,9.5,0,1,0,3
8826,15.0,79,20.0,88.0,1002.33,3,1.5,2,3,2,1
6252,-4.0,73,3.0,61.0,996.62,0,4.0,3,3,1,2
10010,35.0,35,5.5,12.0,1027.14,10,7.0,0,0,0,3
11009,29.0,79,6.5,75.0,1012.7,1,2.0,3,3,1,1
10924,19.0,96,28.0,104.0,1011.38,5,1.5,2,1,2,1
8695,3.0,83,15.0,58.0,989.32,0,4.0,2,3,1,2
682,12.0,69,4.5,29.0,1012.37,4,8.5,2,0,1,0
12089,71.0,101,15.5,74.0,1004.03,2,6.0,2,1,2,0
7240,24.0,39,7.0,5.0,1025.54,6,6.5,0,1,1,3
2038,3.0,61,18.5,68.0,980.99,1,3.0,2,3,2,2
12303,22.0,62,4.5,0.0,1021.11,11,9.5,0,1,1,3
11537,10.0,98,18.0,68.0,998.54,0,2.0,3,1,0,1
10605,25.0,43,9.0,5.0,1017.9,8,9.0,0,3,1,3
