,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),cloud_cover_code,season_code,location_code,weather_code
1906,2.0,62,0.5,59.0,980.81,0,4.0,2,3,1,2
412,34.0,31,5.0,6.0,1013.68,7,7.0,0,1,1,3
7400,8.0,27,5.0,66.0,1035.43,9,10.0,2,2,1,0
2295,-11.0,75,17.0,104.0,985.86,13,2.5,2,3,2,2
3440,0.0,76,26.5,97.0,996.71,1,1.5,2,3,1,2
5339,43.0,40,3.0,11.0,1021.63,10,6.0,0,1,0,3
8034,2.0,75,19.0,87.0,980.07,0,4.0,2,3,2,2
1995,21.0,43,0.0,6.0,1015.69,10,7.0,0,2,0,3
1926,21.0,86,18.0,65.0,1001.12,3,2.5,2,3,1,1
4046,0.0,60,10.5,69.0,989.04,1,4.5,3,3,1,2
9038,14.0,81,8.0,53.0,1002.44,0,1.0,2,0,1,1
11968,1.0,70,13.5,56.0,990.65,0,4.5,3,3,1,2
13088,26.0,98,11.5,82.0,1019.64,0,4.0,2,1,2,1
11942,53.0,100,32.0,107.0,998.94,9,1.0,2,0,2,1
9320,36.0,26,13.5,73.0,924.1,7,16.5,1,3,2,2
822,34.0,20,4.5,36.0,966.37,6,16.0,1,2,2,1
442,59.0,106,8.5,109.0,1023.39,13,9.0,0,3,2,3
3330,26.0,69,3.5,3.0,1012.11,7,10.0,0,0,2,3
3406,25.0,63,4.0,0.0,1022.5,6,9.5,0,1,1,3
8279,25.0,30,6.0,13.0,1020.63,7,10.0,0,1,1,3
612,11.0,74,6.0,86.0,1009.58,3,2.5,2,1,2,1
12497,-3.0,93,11.5,61.0,988.38,0,2.5,2,3,1,2
810,23.0,21,0.0,16.0,1025.67,6,9.0,0,0,1,3
12798,-6.0,96,9.5,91.0,986.03,14,0.5,2,3,1,2
8275,29.0,37,6.0,13.0,1016.82,8,5.5,3,1,2,3
7335,14.0,75,12.5,33.0,834.55,4,10.5,3,3,1,3
2867,47.0,73,28.0,97.0,1009.45,8,1.5,3,0,2,1
8620,29.0,105,44.0,105.0,1016.31,9,1.5,2,0,1,1
1773,1.0,67,3.0,76.0,986.57,0,4.0,3,3,2,2
3975,26.0,80,9.0,85.0,996.58,0,1.5,2,0,1,1
10039,8.0,72,19.0,72.0,988.49,0,3.5,2,3,2,2
4842,34.0,67,8.0,0.0,1016.46,7,5.5,0,0,2,3
12595,26.0,74,12.5,86.0,1006.27,3,1.5,2,2,0,1
9388,-10.0,91,9.5,82.0,991.4,11,1.0,3,3,2,2
8777,75.0,98,23.5,90.0,1008.45,0,1.0,2,1,1,1
86,-7.0,78,10.0,96.0,999.99,7,1.0,2,3,1,2
11253,-1.0,97,11.0,59.0,998.05,0,3.5,2,3,2,2
1749,43.0,67,9.0,1.0,1021.86,6,8.5,0,1,0,3
9656,45.0,59,14.0,24.0,1034.74,9,1.0,3,1,1,0
3170,28.0,20,8.5,19.0,1029.12,8,5.5,0,3,0,3
7968,17.0,72,7.5,28.0,1015.34,3,5.5,3,3,2,0
6334,21.0,37,9.0,10.0,1018.45,8,5.5,3,0,2,3
2107,11.0,68,3.5,31.0,902.53,8,9.0,3,3,0,0
8396,26.0,69,10.0,27.0,1008.72,2,8.0,2,2,1,0
12274,1.0,96,18.5,85.0,989.08,0,4.5,2,3,1,2
11319,26.0,95,13.5,75.0,1011.06,3,3.5,2,3,0,1
6905,-23.0,81,27.5,74.0,981.72,8,5.5,3,3,2,2
13138,21.0,64,6.5,33.0,1002.84,4,6.0,3,3,1,0
9120,19.0,91,9.0,78.0,990.55,1,3.0,3,2,1,1
8686,29.0,39,9.5,4.0,1028.95,11,7.5,0,0,0,3
11674,12.0,59,1.5,31.0,1014.27,2,8.5,3,2,2,0
5459,28.0,66,11.5,49.0,1017.46,4,8.5,2,2,2,0
800,31.0,36,1.0,95.0,945.27,12,2.5,2,3,2,0
838,9.0,70,7.5,12.0,822.27,2,18.0,3,3,2,2
1424,-13.0,61,2.0,81.0,908.07,6,11.0,3,0,1,0
6940,-3.0,72,12.0,93.0,990.1,1,1.0,3,3,1,2
2085,44.0,48,4.0,17.0,1027.7,6,5.5,3,0,2,3
9250,29.0,69,10.5,44.0,1001.44,2,8.0,2,3,1,0
9736,44.0,38,1.5,1.0,1021.67,5,10.0,0,0,2,3
4556,41.0,62,3.5,1.0,1018.17,10,7.5,3,2,0,3
5560,19.0,25,7.5,78.0,927.22,7,15.0,1,3,0,2
4679,16.0,94,12.5,86.0,1017.94,0,1.5,3,3,1,1
10146,32.0,74,11.5,45.0,1010.41,4,8.0,3,2,1,0
12065,16.0,74,5.0,41.0,1017.04,1,6.0,2,0,2,0
6803,24.0,100,14.5,70.0,1011.68,4,2.0,3,0,0,0
4799,14.0,67,2.0,47.0,1017.43,3,5.5,3,0,2,0
12426,45.0,49,2.0,79.0,810.56,3,0.5,3,2,0,2
493,5.0,104,12.5,79.0,996.81,0,5.0,2,3,2,2
2639,5.0,73,31.0,82.0,980.46,0,1.5,2,3,2,2
1562,4.0,74,8.5,91.0,994.86,1,2.5,2,3,1,2
12016,-2.0,91,48.5,89.0,984.91,5,3.0,2,3,2,2
7049,10.0,70,3.5,27.0,1013.19,4,5.0,3,3,0,0
2215,-7.0,99,2.5,96.0,996.58,1,2.5,2,3,2,2
3831,39.0,49,3.5,4.0,1012.92,6,9.5,0,2,0,3
3329,22.0,78,6.5,46.0,1017.49,3,7.0,3,1,1,0
940,7.0,76,17.5,106.0,1019.09,2,5.5,2,0,0,1
3075,31.0,64,15.0,81.0,1002.87,3,2.0,2,3,2,1
494,4.0,62,7.0,68.0,991.16,0,4.0,2,3,2,2
4003,-5.0,68,7.5,78.0,995.75,1,2.5,2,3,2,2
2339,34.0,65,1.0,16.0,1002.95,2,5.0,2,0,1,0
7663,-1.0,74,3.0,53.0,991.37,0,4.0,2,3,1,2
1967,41.0,46,4.0,17.0,1029.29,11,9.5,0,2,1,3
2166,13.0,94,9.5,90.0,1019.97,0,5.0,3,0,1,1
11144,6.0,90,26.0,93.0,986.18,7,1.5,2,3,2,2
1060,17.0,51,2.0,20.0,1011.82,1,6.0,3,3,2,0
7591,22.0,77,16.0,84.0,1010.79,3,2.0,3,3,0,1
10651,45.0,75,20.0,81.0,1014.22,4,0.5,2,3,1,1
7061,3.0,72,3.0,98.0,992.97,1,2.0,2,3,1,2
1044,24.0,54,6.0,47.0,1008.42,3,8.0,2,2,2,0
660,-10.0,65,7.5,78.0,999.97,0,4.5,2,3,1,2
1364,32.0,22,7.5,16.0,1013.16,10,8.0,3,3,0,3
8668,12.0,96,8.5,78.0,996.45,1,1.0,3,3,2,1
3765,30.0,74,12.5,14.0,1007.07,1,8.5,3,0,0,0
11310,23.0,69,6.5,53.0,1000.39,1,1.0,2,3,1,1
5747,25.0,82,5.5,76.0,996.46,3,3.0,2,0,0,1
3708,33.0,33,5.0,15.0,1016.71,6,8.0,3,3,0,3
6694,22.0,64,16.0,89.0,1006.88,2,2.5,3,1,2,1
9217,12.0,67,3.0,47.0,1007.6,2,7.5,2,1,1,0
10930,30.0,95,5.5,66.0,1008.03,2,1.5,2,1,2,1
13176,19.0,100,36.0,86.0,995.12,5,1.0,2,1,2,1
9046,38.0,73,11.0,56.0,1124.17,8,18.5,1,1,0,0
3259,-2.0,88,10.5,101.0,984.77,6,0.5,2,3,2,2
10853,34.0,79,8.5,10.0,1006.28,4,7.5,2,1,0,0
3274,38.0,48,8.5,3.0,1012.22,8,6.0,0,0,1,3
8523,-13.0,100,6.0,82.0,991.35,3,0.0,2,3,2,2
11281,30.0,78,13.5,97.0,994.11,1,5.0,3,0,2,1
2414,-7.0,35,10.0,34.0,1100.82,12,0.5,1,0,2,2
5037,23.0,81,16.5,72.0,993.53,0,1.5,2,0,1,1
10555,20.0,55,8.0,33.0,1015.61,1,7.0,2,0,0,0
4160,36.0,57,5.5,18.0,1025.66,11,7.0,0,2,2,3
10951,-8.0,85,16.0,94.0,984.38,0,4.5,3,3,1,2
12355,37.0,57,9.0,3.0,1020.73,11,7.5,3,3,0,3
5417,24.0,68,7.5,19.0,1017.23,10,7.5,0,2,1,3
9023,44.0,22,4.0,11.0,1011.72,5,8.0,3,1,2,3
13013,34.0,28,14.5,97.0,1183.44,14,18.5,2,0,0,3
7921,27.0,29,2.5,5.0,1020.81,7,7.5,0,2,0,3
5225,29.0,27,6.0,12.0,1014.81,11,8.0,0,2,0,3
1830,7.0,85,46.0,87.0,980.92,9,5.5,2,3,1,2
10272,31.0,36,2.5,11.0,1021.73,7,6.0,0,3,0,3
12278,41.0,55,3.5,6.0,1029.72,10,5.5,0,0,0,3
5191,41.0,79,14.0,17.0,959.01,14,1.0,2,2,2,1
4568,26.0,63,7.5,68.0,998.27,2,4.5,2,0,2,1
10478,27.0,60,6.0,24.0,1012.08,3,8.5,2,3,2,0
78,33.0,62,10.0,83.0,1009.48,1,3.5,3,2,1,1
9781,19.0,87,14.0,78.0,1017.07,3,3.0,3,1,0,1
12331,-4.0,68,11.0,97.0,995.1,1,4.5,2,3,1,2
1355,-6.0,76,1.0,98.0,991.76,1,4.0,2,3,2,2
11385,10.0,68,1.5,16.0,1007.26,3,6.5,3,3,0,0
3824,2.0,67,16.0,59.0,996.25,0,1.5,2,3,2,2
2418,20.0,54,8.0,19.0,1011.1,2,6.0,3,2,0,0
4097,24.0,57,3.0,0.0,1024.39,7,6.0,0,1,2,3
5060,-8.0,85,20.0,54.0,989.31,0,3.0,2,3,1,2
4675,24.0,94,20.0,83.0,1006.33,4,0.5,2,3,0,1
5154,24.0,65,7.0,1.0,1023.26,7,8.0,0,0,1,3
5780,26.0,63,10.0,25.0,1004.0,2,6.0,2,0,0,0
10584,38.0,45,7.0,19.0,1020.65,11,8.5,0,0,2,3
11540,24.0,61,2.5,11.0,1010.7,11,7.0,0,1,2,3
12708,14.0,85,27.5,85.0,1005.2,2,5.0,2,3,0,1
9265,14.0,70,12.0,90.0,1017.79,2,2.0,3,3,0,1
12912,34.0,89,19.5,69.0,996.03,0,3.5,3,2,1,1
1992,44.0,80,2.0,71.0,1019.3,5,2.5,0,1,0,3
12966,27.0,95,16.0,99.0,1004.57,1,3.0,3,1,2,1
6739,4.0,55,3.5,49.0,992.07,7,13.5,3,0,1,2
8972,-10.0,30,2.5,65.0,1104.06,8,16.5,1,0,1,3
11727,38.0,51,4.0,9.0,1010.78,9,7.0,0,2,2,3
6003,13.0,61,12.0,97.0,1013.72,0,4.5,2,2,1,1
622,16.0,76,9.0,65.0,1006.24,3,2.5,2,1,0,1
2330,17.0,62,11.5,93.0,1011.89,2,1.5,3,2,0,1
8596,27.0,64,14.0,68.0,991.5,0,3.5,3,2,0,1
7285,32.0,28,1.5,14.0,1019.18,5,6.5,0,2,2,3
12931,25.0,76,15.5,55.0,1011.26,1,4.5,2,1,0,1
2961,32.0,67,2.5,3.0,1014.58,8,6.5,0,0,0,3
3764,-4.0,74,13.0,69.0,999.16,1,1.5,2,3,2,2
9800,30.0,78,11.5,94.0,1018.05,2,3.5,3,0,0,1
7685,23.0,36,5.5,13.0,1019.6,11,7.5,0,2,2,3
7747,28.0,63,2.5,29.0,1004.93,4,5.0,3,3,1,0
1295,2.0,98,6.5,89.0,995.47,1,1.5,2,3,2,2
6727,25.0,60,1.5,16.0,1014.47,5,9.5,0,0,0,3
11701,18.0,66,11.0,65.0,991.64,3,1.5,2,0,2,1
3716,-12.0,53,10.0,77.0,1008.78,2,17.5,2,3,2,0
5174,42.0,59,6.5,5.0,1020.51,9,6.0,0,1,1,3
3703,14.0,78,10.0,62.0,999.1,1,4.0,2,0,0,1
10790,-7.0,87,19.0,84.0,993.9,0,3.0,2,3,2,2
4678,12.0,97,7.5,95.0,1010.25,1,1.0,3,1,0,1
10348,33.0,35,4.0,17.0,1017.12,10,10.0,0,2,1,3
6153,29.0,78,12.5,20.0,1016.25,4,7.0,3,3,1,0
12826,27.0,54,10.5,42.0,1017.4,3,6.5,3,0,1,0
13109,-3.0,84,16.0,99.0,981.41,1,2.0,2,3,1,2
127,26.0,76,9.0,68.0,1004.27,3,3.5,2,1,1,1
1256,11.0,54,1.0,25.0,1003.95,1,8.0,3,0,0,0
12503,17.0,99,7.5,85.0,992.33,0,2.0,2,3,0,1
3550,24.0,66,1.0,12.0,1022.17,9,10.0,0,0,0,3
10175,-5.0,88,2.5,52.0,995.43,1,4.5,2,3,1,2
4116,20.0,47,4.0,5.0,1014.91,10,5.0,3,3,1,3
9315,22.0,30,3.5,14.0,1013.31,10,7.5,0,0,1,3
732,9.0,82,16.5,107.0,1011.48,4,0.5,2,2,1,0
13145,33.0,69,6.5,31.0,1019.26,2,9.0,2,2,0,0
2558,21.0,61,6.5,10.0,1016.28,8,6.0,0,0,2,3
8268,59.0,87,7.0,80.0,1026.08,1,7.5,3,0,1,3
3467,20.0,58,7.5,2.0,1011.32,10,6.0,0,0,2,3
9157,13.0,95,12.0,65.0,1016.47,3,2.5,2,3,1,1
3649,23.0,84,13.0,77.0,996.74,0,3.0,2,3,2,1
5303,46.0,106,1.5,95.0,1028.62,5,6.5,3,2,0,3
630,20.0,98,18.0,78.0,1007.06,0,2.0,3,0,0,1
12675,18.0,73,7.5,16.0,1005.16,3,8.0,2,3,1,0
2623,27.0,87,14.0,58.0,1016.41,0,2.5,2,1,1,1
252,25.0,51,5.0,18.0,1019.65,7,7.0,0,0,0,3
5138,68.0,72,34.5,78.0,993.38,10,0.5,2,2,1,1
9687,14.0,80,8.5,84.0,1026.21,5,10.5,0,3,0,3
3372,20.0,75,13.0,32.0,1002.16,3,8.0,3,2,1,0
10587,23.0,65,16.0,54.0,1007.22,0,2.0,2,0,1,1
4830,22.0,99,18.5,82.0,1012.7,0,3.5,3,2,1,0
6884,22.0,80,13.5,75.0,1019.13,0,2.5,2,2,2,1
305,11.0,76,6.0,71.0,974.29,7,9.0,3,2,0,1
8430,33.0,91,15.5,88.0,1017.61,1,1.5,2,1,0,1
2540,25.0,71,1.5,43.0,1009.43,1,5.5,2,0,0,0
1895,23.0,73,10.0,90.0,1006.81,1,2.0,3,0,2,1
3017,30.0,87,10.5,85.0,1013.72,0,2.5,3,3,2,1
3615,32.0,30,9.5,13.0,1011.11,6,7.5,0,3,0,3
2955,38.0,36,6.0,2.0,1027.34,9,7.5,0,3,2,3
3823,12.0,69,9.0,28.0,1000.76,3,5.5,3,3,2,0
3598,12.0,56,13.5,21.0,1002.46,1,5.5,3,1,1,0
7830,22.0,78,14.0,66.0,1015.99,2,1.5,2,3,0,1
5377,12.0,85,9.5,68.0,1018.13,2,2.0,2,0,1,1
7478,26.0,89,8.0,83.0,1010.52,8,11.5,3,1,2,3
10710,3.0,70,10.5,74.0,991.1,1,3.0,2,3,1,2
3978,32.0,73,9.5,39.0,1008.0,3,7.5,2,3,1,0
365,27.0,55,4.5,35.0,1013.66,1,5.5,3,1,1,0
3185,40.0,33,8.5,2.0,1011.18,11,6.0,0,1,1,3
4452,29.0,68,8.5,4.0,1025.88,6,7.0,3,0,0,3
10161,21.0,73,2.0,18.0,1007.03,1,7.0,2,1,0,0
6839,16.0,56,5.5,68.0,916.04,10,14.5,2,1,2,1
7279,26.0,79,9.0,76.0,1019.71,4,1.5,2,3,2,1
99,31.0,72,17.0,96.0,1013.85,13,3.5,3,3,1,0
4264,16.0,61,4.5,34.0,1005.33,2,8.5,3,0,0,0
1194,24.0,101,27.5,86.0,1007.51,14,3.0,3,2,0,0
122,19.0,62,1.0,14.0,1016.5,2,5.5,3,0,0,0
10727,48.0,64,2.5,89.0,955.71,13,9.0,2,2,0,1
8057,32.0,75,9.0,28.0,1014.35,3,8.5,2,0,1,0
9107,-1.0,24,13.5,33.0,1001.73,8,19.0,1,2,0,1
6155,73.0,108,12.0,80.0,1013.13,10,7.0,3,0,0,3
8264,16.0,56,14.5,18.0,1011.81,1,6.0,2,3,0,0
3283,12.0,64,10.5,68.0,1007.82,0,3.0,2,3,2,1
1173,-5.0,69,9.0,52.0,984.19,1,2.0,2,3,2,2
4345,23.0,82,16.0,72.0,1002.16,2,4.0,2,2,2,1
6048,-7.0,60,19.5,94.0,986.3,1,2.0,2,3,1,2
736,15.0,63,10.0,83.0,1016.68,0,2.5,2,2,0,1
7331,0.0,93,19.0,84.0,987.89,0,4.5,2,3,1,2
226,10.0,68,8.0,99.0,1014.01,3,1.5,2,1,0,1
7410,44.0,50,4.5,12.0,1011.45,9,9.0,0,1,2,3
7016,36.0,88,20.5,93.0,1011.96,7,4.0,0,2,2,3
11902,-4.0,72,13.5,91.0,998.13,1,4.5,2,3,1,2
6820,42.0,85,14.0,81.0,1019.37,1,8.0,2,1,0,0
4148,26.0,88,16.5,97.0,990.55,1,5.0,2,1,2,1
8706,19.0,75,13.0,95.0,1006.12,1,3.0,2,1,0,1
11394,12.0,51,12.5,10.0,1016.55,1,8.5,2,3,0,0
556,15.0,99,13.5,80.0,1002.93,14,9.0,2,1,0,0
749,32.0,93,15.0,51.0,1010.4,0,3.0,2,0,0,1
10963,32.0,82,11.0,67.0,1010.49,0,4.5,2,2,0,1
2801,18.0,91,7.5,85.0,997.63,2,1.5,3,1,0,1
7807,31.0,30,2.5,82.0,1095.73,10,13.0,2,0,1,2
7551,-4.0,81,14.5,99.0,992.63,0,3.5,2,3,1,2
12249,22.0,92,9.5,78.0,993.32,3,3.0,2,2,2,1
9518,31.0,55,6.0,18.0,1014.18,3,6.5,3,1,1,0
236,27.0,79,14.0,29.0,1008.79,1,7.5,3,2,1,0
11405,-6.0,64,1.5,51.0,997.09,1,2.0,3,3,2,2
12914,27.0,53,8.5,13.0,1029.23,6,9.0,3,0,2,3
6709,30.0,52,6.0,27.0,1013.51,1,8.5,2,2,0,0
2198,-2.0,95,13.0,99.0,998.75,1,4.0,2,3,1,2
2680,17.0,65,6.0,98.0,1013.45,2,3.0,2,1,0,1
12998,41.0,43,8.0,17.0,1025.94,11,7.5,3,2,0,3
9081,-8.0,62,19.5,63.0,995.33,0,3.5,3,3,2,2
689,25.0,51,3.5,6.0,1021.18,10,7.5,0,3,2,3
2517,18.0,77,13.5,44.0,1005.63,1,7.0,3,0,1,0
12631,1.0,99,2.0,84.0,991.07,0,4.5,2,3,2,2
2144,22.0,87,9.5,52.0,996.79,2,4.0,2,2,1,1
7225,34.0,72,11.0,31.0,1014.53,2,9.0,3,1,0,0
989,-6.0,99,8.5,99.0,992.5,10,1.0,2,3,2,2
5629,44.0,43,5.0,16.0,1027.36,7,7.5,0,3,1,3
8816,23.0,82,21.0,99.0,1006.49,2,9.5,2,3,0,0
5266,42.0,57,4.5,9.0,1011.49,11,8.5,0,0,2,3
10683,24.0,50,5.0,42.0,1002.1,1,7.5,3,0,0,0
8907,21.0,44,14.0,10.0,1072.81,8,2.5,3,2,0,2
9556,-10.0,67,3.5,66.0,995.96,1,1.5,2,3,1,2
620,-7.0,81,6.0,85.0,985.67,0,2.0,2,3,2,2
88,12.0,56,9.5,19.0,1014.4,4,6.5,3,3,2,0
10804,1.0,98,3.0,73.0,999.63,0,1.0,2,3,2,2
6585,33.0,79,17.0,55.0,1014.11,1,2.5,2,1,0,1
11109,31.0,63,3.5,40.0,1006.31,3,8.5,2,3,2,0
2014,34.0,62,11.5,70.0,865.18,3,6.5,2,2,1,3
3389,85.0,72,11.5,101.0,1028.71,6,7.0,0,1,2,3
594,-8.0,92,5.5,54.0,999.41,1,3.0,2,3,2,2
651,20.0,63,20.0,55.0,1017.9,3,1.0,2,2,1,1
1918,2.0,76,4.0,64.0,997.51,1,2.5,2,3,1,2
3555,36.0,36,3.0,16.0,1015.2,11,9.5,0,1,0,3
9958,27.0,96,19.5,89.0,1014.54,5,3.0,3,1,1,0
11548,26.0,53,10.0,44.0,1005.94,2,7.5,3,1,0,0
379,37.0,109,22.0,94.0,1019.37,0,1.5,2,0,2,1
4957,25.0,75,15.0,52.0,996.91,1,1.0,2,2,2,1
4954,16.0,64,8.5,66.0,1004.06,2,1.5,3,3,0,1
11834,18.0,64,1.5,24.0,1166.92,2,1.5,1,3,2,2
10358,28.0,84,11.0,52.0,1008.93,1,1.5,2,1,2,1
7860,25.0,103,17.5,85.0,1019.65,7,6.0,0,0,1,3
7656,58.0,101,34.0,102.0,1016.84,4,4.0,2,0,0,1
9515,26.0,54,9.5,43.0,1001.76,3,7.0,2,3,1,0
5319,17.0,55,2.5,21.0,1002.21,3,8.0,3,2,2,0
2992,24.0,52,7.0,6.0,1025.06,7,6.0,0,2,0,3
5918,-7.0,96,4.5,81.0,991.89,0,4.0,2,3,2,2
10859,22.0,60,2.5,13.0,1011.83,4,5.5,2,1,1,0
1180,15.0,72,35.5,99.0,1012.96,1,5.0,2,0,1,1
9745,29.0,89,5.5,94.0,1002.95,3,2.0,2,1,2,1
7360,-3.0,86,13.5,91.0,995.54,1,2.5,2,3,1,2
1153,-1.0,63,10.0,90.0,990.95,1,4.5,2,3,2,2
1082,30.0,57,2.5,41.0,1017.86,2,6.0,3,3,0,0
2201,24.0,78,13.0,89.0,1011.2,1,4.5,2,1,2,1
6876,13.0,70,15.5,82.0,1010.3,3,3.0,2,0,2,1
8132,44.0,24,4.0,6.0,1010.87,8,8.0,0,0,0,3
3613,30.0,94,18.0,82.0,1012.92,3,3.0,2,3,2,1
6292,27.0,60,9.5,24.0,1014.49,2,6.0,3,2,1,0
3695,-1.0,86,0.0,51.0,989.56,1,4.0,2,3,2,2
9782,-11.0,20,1.5,57.0,1096.28,2,5.5,1,3,2,2
262,44.0,94,9.0,109.0,1024.46,2,6.5,0,1,0,3
3127,27.0,59,11.5,31.0,1010.08,1,9.0,3,1,2,0
8445,50.0,77,20.0,100.0,1018.87,10,3.0,2,3,1,0
10316,26.0,69,5.5,46.0,1008.66,2,9.0,3,2,2,0
8186,25.0,32,5.5,17.0,1027.27,7,6.0,3,0,1,3
113,18.0,60,12.5,42.0,822.66,2,17.5,2,2,2,1
1957,22.0,74,18.5,106.0,990.13,9,0.5,2,0,0,1
7908,23.0,88,9.0,51.0,1019.69,1,3.0,3,2,1,1
5773,14.0,74,5.5,84.0,1009.09,1,2.5,2,1,1,1
5343,36.0,54,6.0,17.0,1010.34,5,8.0,0,1,1,3
1083,12.0,64,1.5,38.0,1018.65,3,5.5,3,1,2,0
11048,20.0,79,13.5,60.0,1001.78,1,3.5,2,0,0,1
2625,52.0,100,0.0,81.0,1018.12,12,1.5,0,2,1,3
11646,38.0,39,9.0,10.0,1018.1,10,7.0,0,2,0,3
3542,26.0,98,12.0,63.0,1008.53,3,2.5,3,3,0,1
5989,23.0,64,9.0,9.0,1022.48,10,5.5,3,2,2,3
10167,1.0,79,9.0,66.0,993.74,1,1.0,2,3,2,2
10338,-10.0,68,5.5,63.0,983.2,1,3.5,2,3,2,2
2355,24.0,37,7.0,1.0,1016.62,8,5.5,0,1,0,3
2028,23.0,79,7.5,59.0,1013.36,0,1.0,2,2,2,1
2481,-16.0,64,0.0,48.0,1163.02,1,14.0,3,3,0,1
6400,33.0,77,14.0,52.0,1013.24,1,1.5,2,3,0,1
12531,20.0,75,5.0,11.0,1007.74,2,5.5,3,2,0,0
1289,27.0,63,6.0,80.0,1005.8,0,3.5,2,3,0,1
8956,12.0,79,10.5,31.0,1008.14,1,6.5,3,0,0,0
8718,32.0,97,15.5,107.0,1012.75,10,3.0,3,1,0,3
1178,41.0,20,6.5,3.0,1024.98,10,10.0,3,1,1,3
12202,43.0,35,5.0,1.0,1024.76,6,6.5,3,0,0,3
7639,25.0,24,9.5,36.0,1155.32,7,1.5,1,0,0,0
4659,-6.0,74,26.5,107.0,999.5,4,2.5,2,3,2,2
7866,32.0,61,0.5,31.0,1017.79,1,5.5,3,2,2,0
7660,29.0,74,13.5,97.0,1029.17,12,9.5,0,3,2,3
11158,11.0,108,24.5,78.0,1015.59,8,8.5,2,3,2,0
5347,17.0,81,13.0,99.0,1010.5,1,3.0,2,1,0,1
251,-4.0,64,1.0,85.0,993.69,1,1.5,2,3,1,2
5300,53.0,85,14.0,99.0,1006.59,4,2.0,2,1,2,1
13113,42.0,106,32.5,103.0,996.45,14,1.0,3,1,2,1
4180,40.0,45,3.0,16.0,1016.85,5,6.0,3,2,2,3
11345,22.0,79,10.0,93.0,1006.39,1,4.0,3,0,2,1
6915,35.0,50,7.0,16.0,1021.36,9,7.5,0,0,0,3
7265,-3.0,79,12.5,55.0,995.35,0,5.0,2,3,1,2
10588,12.0,62,12.5,71.0,1000.15,2,4.0,2,3,0,1
9868,28.0,57,5.5,34.0,1005.98,4,8.5,3,0,1,0
4506,-10.0,40,12.5,43.0,1189.4,0,2.0,2,1,1,0
11703,-3.0,74,16.5,99.0,980.2,1,4.5,2,3,2,2
13142,-9.0,88,13.0,51.0,993.69,1,1.0,2,3,1,2
8149,31.0,73,12.0,80.0,1010.07,0,2.5,2,1,0,1
7008,-10.0,98,7.5,97.0,984.16,1,3.5,2,3,2,2
7207,71.0,91,5.5,80.0,1024.69,7,4.0,0,2,0,3
5127,20.0,69,4.0,29.0,1002.96,1,8.0,2,1,2,0
9316,-5.0,79,17.0,82.0,989.79,1,4.5,2,3,1,2
3422,21.0,74,12.0,33.0,1010.11,2,7.5,3,2,0,0
3588,-5.0,81,2.0,87.0,984.52,0,2.0,2,3,2,2
4330,30.0,49,7.0,0.0,1024.1,11,7.0,0,1,2,3
1943,20.0,24,5.0,15.0,1015.21,9,7.0,3,1,0,3
2439,27.0,77,6.5,20.0,1009.04,1,7.5,3,3,2,0
5169,3.0,95,6.0,65.0,988.23,1,3.5,2,3,2,2
10128,28.0,72,11.0,62.0,1002.79,3,3.5,2,3,0,1
9052,17.0,95,12.5,85.0,1002.22,3,1.0,2,0,2,1
8104,32.0,82,13.5,71.0,999.87,0,3.5,3,2,0,1
7109,18.0,70,16.5,63.0,1018.35,3,3.5,2,3,1,1
12980,-12.0,27,2.0,70.0,828.61,0,19.5,3,3,0,1
7757,1.0,64,1.0,95.0,991.15,0,3.5,2,3,2,2
7281,1.0,108,13.0,84.0,991.22,7,6.0,2,3,1,2
8419,-1.0,76,13.5,81.0,995.25,1,1.5,3,3,1,2
10384,34.0,65,10.5,45.0,1005.25,2,7.5,3,0,0,0
2040,29.0,86,12.0,80.0,1012.5,0,2.5,2,0,1,1
13197,30.0,77,5.5,28.0,1012.69,3,9.0,2,0,0,0
11673,23.0,21,7.5,18.0,1016.76,8,9.0,0,2,0,3
7092,39.0,23,2.0,10.0,1014.5,8,6.5,0,3,0,3
8925,38.0,60,6.0,4.0,1028.57,9,6.0,0,1,0,3
8993,0.0,88,6.0,95.0,982.15,1,2.0,2,3,2,2
9521,16.0,63,16.0,71.0,993.72,3,4.5,2,3,1,1
1269,-4.0,70,17.0,52.0,980.7,0,4.0,3,3,2,2
4350,32.0,60,7.0,34.0,1004.69,2,7.5,3,0,1,0
10591,26.0,100,27.5,106.0,1015.47,0,3.5,2,2,1,1
7729,11.0,79,12.5,60.0,992.93,0,2.0,3,2,1,1
7208,34.0,60,7.5,18.0,1025.96,11,7.5,3,2,2,3
5408,-5.0,66,6.5,75.0,994.79,0,3.0,2,3,1,2
6285,38.0,90,36.5,109.0,998.71,14,0.5,3,0,1,1
12652,30.0,52,0.0,12.0,1007.48,1,8.5,2,0,0,0
7309,31.0,36,5.5,19.0,1015.03,9,8.5,3,0,2,3
5467,-9.0,88,12.5,82.0,986.0,0,1.5,2,3,1,2
12096,42.0,105,26.5,108.0,1009.61,11,5.0,2,3,1,1
12429,-6.0,87,16.5,53.0,996.46,1,3.5,2,3,1,2
11955,26.0,74,14.5,46.0,1011.1,1,5.5,3,2,0,0
1568,0.0,63,6.5,63.0,989.02,0,1.5,2,3,1,2
8106,24.0,75,9.5,68.0,992.93,1,5.0,2,1,1,1
